player_id,name,Date,Home Tm,Away Tm,W,L,G,GS,SV,IP,H,R,ER,HR,BB,SO,game_ERA,game_WHIP
656641,Jacob Latz,2025-05-23,Chicago White Sox,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,0,2,0.0,0.0
641816,Tyler Mahle,2025-05-23,Chicago White Sox,Texas Rangers,0,1,1,1,0,5.0,5,3,3,0,3,3,5.4,1.6
668390,Cole Winn,2025-05-23,Chicago White Sox,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,0,2,0.0,0.0
676961,Caleb Boushley,2025-05-24,Chicago White Sox,Texas Rangers,0,0,1,0,0,2.0,4,2,2,1,0,2,9.0,2.0
592426,Luke Jackson,2025-05-24,Chicago White Sox,Texas Rangers,0,0,1,0,0,0.1,0,0,0,0,1,0,0.0,3.0
683004,Jack Leiter,2025-05-24,Chicago White Sox,Texas Rangers,0,0,1,1,0,5.0,6,2,2,1,5,3,3.6,2.2
571948,Hoby Milner,2025-05-24,Chicago White Sox,Texas Rangers,0,1,1,0,0,0.0,0,3,0,0,0,0,,
657097,Jacob Webb,2025-05-24,Chicago White Sox,Texas Rangers,0,0,1,0,0,0.2,3,3,3,0,2,1,40.5,7.5
542888,Shawn Armstrong,2025-05-25,Chicago White Sox,Texas Rangers,1,0,1,0,0,1.1,0,0,0,0,0,3,0.0,0.0
571578,Patrick Corbin,2025-05-25,Chicago White Sox,Texas Rangers,0,0,1,1,0,5.1,5,3,3,2,1,6,5.06,1.12
676395,Robert Garcia,2025-05-25,Chicago White Sox,Texas Rangers,0,0,1,0,1,1.0,2,1,1,0,0,1,9.0,2.0
592426,Luke Jackson,2025-05-25,Chicago White Sox,Texas Rangers,0,0,1,0,0,0.2,1,0,0,0,0,0,0.0,1.5
656641,Jacob Latz,2025-05-25,Chicago White Sox,Texas Rangers,0,0,1,0,0,0.2,1,0,0,0,0,1,0.0,1.5
571948,Hoby Milner,2025-05-26,Texas Rangers,Toronto Blue Jays,0,0,1,0,0,2.0,1,0,0,0,1,1,0.0,1.0
657097,Jacob Webb,2025-05-26,Texas Rangers,Toronto Blue Jays,0,0,1,0,0,0.2,1,0,0,0,0,0,0.0,1.5
668390,Cole Winn,2025-05-26,Texas Rangers,Toronto Blue Jays,0,0,1,0,0,1.0,1,0,0,0,1,0,0.0,2.0
594798,Jacob deGrom,2025-05-26,Texas Rangers,Toronto Blue Jays,0,1,1,1,0,5.1,5,2,2,1,2,0,3.38,1.31
542888,Shawn Armstrong,2025-05-27,Texas Rangers,Toronto Blue Jays,0,0,1,0,0,1.2,0,0,0,0,2,0,0.0,1.2
543135,Nathan Eovaldi,2025-05-27,Texas Rangers,Toronto Blue Jays,0,0,1,1,0,2.0,2,0,0,0,1,2,0.0,1.5
676395,Robert Garcia,2025-05-27,Texas Rangers,Toronto Blue Jays,0,0,1,0,1,1.0,0,0,0,0,0,2,0.0,0.0
592426,Luke Jackson,2025-05-27,Texas Rangers,Toronto Blue Jays,1,0,1,0,0,1.0,0,0,0,0,1,0,0.0,1.0
656641,Jacob Latz,2025-05-27,Texas Rangers,Toronto Blue Jays,0,0,1,0,0,3.0,2,0,0,0,2,4,0.0,1.33
571948,Hoby Milner,2025-05-27,Texas Rangers,Toronto Blue Jays,0,0,1,0,0,0.1,0,0,0,0,0,0,0.0,0.0
676395,Robert Garcia,2025-05-28,Texas Rangers,Toronto Blue Jays,0,0,1,0,0,1.0,1,0,0,0,0,2,0.0,1.0
592426,Luke Jackson,2025-05-28,Texas Rangers,Toronto Blue Jays,0,0,1,0,0,0.2,1,0,0,0,0,1,0.0,1.5
641816,Tyler Mahle,2025-05-28,Texas Rangers,Toronto Blue Jays,0,0,1,1,0,6.0,4,0,0,0,3,5,0.0,1.17
571948,Hoby Milner,2025-05-28,Texas Rangers,Toronto Blue Jays,0,0,1,0,0,0.1,0,0,0,0,0,1,0.0,0.0
657097,Jacob Webb,2025-05-28,Texas Rangers,Toronto Blue Jays,0,1,1,0,0,1.0,2,2,2,1,0,0,18.0,2.0
542888,Shawn Armstrong,2025-05-30,Texas Rangers,St. Louis Cardinals,0,0,1,0,0,0.1,0,0,0,0,0,0,0.0,0.0
676961,Caleb Boushley,2025-05-30,Texas Rangers,St. Louis Cardinals,0,0,1,0,1,3.0,2,1,1,0,0,4,3.0,0.67
683004,Jack Leiter,2025-05-30,Texas Rangers,St. Louis Cardinals,1,0,1,1,0,5.2,3,0,0,0,2,6,0.0,0.88
571578,Patrick Corbin,2025-05-31,Texas Rangers,St. Louis Cardinals,0,1,1,1,0,5.1,3,2,2,0,2,3,3.38,0.94
571948,Hoby Milner,2025-05-31,Texas Rangers,St. Louis Cardinals,0,0,1,0,0,1.0,1,0,0,0,0,0,0.0,1.0
657097,Jacob Webb,2025-05-31,Texas Rangers,St. Louis Cardinals,0,0,1,0,0,1.0,1,0,0,0,1,0,0.0,2.0
668390,Cole Winn,2025-05-31,Texas Rangers,St. Louis Cardinals,0,0,1,0,0,1.2,0,0,0,0,1,2,0.0,0.6
542888,Shawn Armstrong,2025-06-01,Texas Rangers,St. Louis Cardinals,0,0,1,0,0,0.2,1,0,0,0,0,0,0.0,1.5
592426,Luke Jackson,2025-06-01,Texas Rangers,St. Louis Cardinals,0,0,1,0,0,1.0,0,0,0,0,0,1,0.0,0.0
571948,Hoby Milner,2025-06-01,Texas Rangers,St. Louis Cardinals,0,0,1,0,0,1.1,0,0,0,0,0,1,0.0,0.0
594798,Jacob deGrom,2025-06-01,Texas Rangers,St. Louis Cardinals,1,0,1,1,0,6.0,4,1,1,0,3,4,1.5,1.17
676051,Codi Heuer,2025-06-03,Tampa Bay Rays,Texas Rangers,0,0,1,0,0,1.1,1,1,1,1,0,1,6.75,0.75
656641,Jacob Latz,2025-06-03,Tampa Bay Rays,Texas Rangers,0,0,1,0,0,1.1,2,0,0,0,0,3,0.0,1.5
641816,Tyler Mahle,2025-06-03,Tampa Bay Rays,Texas Rangers,0,1,1,1,0,5.1,5,4,4,1,2,5,6.75,1.31
542888,Shawn Armstrong,2025-06-04,Tampa Bay Rays,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,0,2,0.0,0.0
571948,Hoby Milner,2025-06-04,Tampa Bay Rays,Texas Rangers,0,0,1,0,0,1.1,1,0,0,0,0,2,0.0,0.75
677958,Kumar Rocker,2025-06-04,Tampa Bay Rays,Texas Rangers,0,1,1,1,0,3.1,6,5,5,1,2,5,13.5,2.4
657097,Jacob Webb,2025-06-04,Tampa Bay Rays,Texas Rangers,0,0,1,0,0,1.1,1,0,0,0,0,2,0.0,0.75
668390,Cole Winn,2025-06-04,Tampa Bay Rays,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,1,1,0.0,1.0
542888,Shawn Armstrong,2025-06-05,Tampa Bay Rays,Texas Rangers,0,0,1,0,0,0.1,0,0,0,0,0,1,0.0,0.0
676395,Robert Garcia,2025-06-05,Tampa Bay Rays,Texas Rangers,0,1,1,0,0,0.2,4,3,3,0,1,0,40.5,7.5
656641,Jacob Latz,2025-06-05,Tampa Bay Rays,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,0,1,0.0,0.0
683004,Jack Leiter,2025-06-05,Tampa Bay Rays,Texas Rangers,0,0,1,1,0,5.0,3,1,1,1,1,6,1.8,0.8
571948,Hoby Milner,2025-06-05,Tampa Bay Rays,Texas Rangers,0,0,1,0,0,1.2,0,0,0,0,0,3,0.0,0.0
571578,Patrick Corbin,2025-06-06,Washington Nationals,Texas Rangers,0,1,1,1,0,8.0,5,2,2,1,0,2,2.25,0.62
592426,Luke Jackson,2025-06-07,Washington Nationals,Texas Rangers,0,0,1,0,0,1.0,1,0,0,0,1,0,0.0,2.0
455119,Chris Martin,2025-06-07,Washington Nationals,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,0,1,0.0,0.0
594798,Jacob deGrom,2025-06-07,Washington Nationals,Texas Rangers,1,0,1,1,0,7.0,2,0,0,0,0,8,0.0,0.29
542888,Shawn Armstrong,2025-06-08,Washington Nationals,Texas Rangers,0,0,1,0,0,0.2,1,0,0,0,0,1,0.0,1.5
676395,Robert Garcia,2025-06-08,Washington Nationals,Texas Rangers,0,0,1,0,1,1.1,1,0,0,0,0,2,0.0,0.75
656641,Jacob Latz,2025-06-08,Washington Nationals,Texas Rangers,0,0,1,1,0,3.1,2,2,2,1,2,7,5.4,1.2
571948,Hoby Milner,2025-06-08,Washington Nationals,Texas Rangers,0,0,1,0,0,2.0,2,0,0,0,0,1,0.0,1.0
657097,Jacob Webb,2025-06-08,Washington Nationals,Texas Rangers,1,0,1,0,0,1.2,1,0,0,0,0,0,0.0,0.6
542888,Shawn Armstrong,2025-06-10,Minnesota Twins,Texas Rangers,0,0,1,0,0,1.1,1,0,0,0,0,1,0.0,0.75
676961,Caleb Boushley,2025-06-10,Minnesota Twins,Texas Rangers,0,0,1,0,0,1.0,1,0,0,0,0,0,0.0,1.0
641816,Tyler Mahle,2025-06-10,Minnesota Twins,Texas Rangers,1,0,1,1,0,5.2,10,4,4,1,1,3,6.35,1.94
668390,Cole Winn,2025-06-10,Minnesota Twins,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,1,0,0.0,1.0
676961,Caleb Boushley,2025-06-11,Minnesota Twins,Texas Rangers,0,0,1,0,0,1.0,1,0,0,0,0,1,0.0,1.0
592426,Luke Jackson,2025-06-11,Minnesota Twins,Texas Rangers,0,0,1,0,0,1.0,1,0,0,0,0,0,0.0,1.0
656641,Jacob Latz,2025-06-11,Minnesota Twins,Texas Rangers,0,0,1,0,0,1.0,3,2,2,0,0,0,18.0,3.0
683004,Jack Leiter,2025-06-11,Minnesota Twins,Texas Rangers,0,1,1,1,0,4.0,5,4,4,1,4,3,9.0,2.25
657097,Jacob Webb,2025-06-11,Minnesota Twins,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,0,1,0.0,0.0
571578,Patrick Corbin,2025-06-12,Minnesota Twins,Texas Rangers,1,0,1,1,0,5.0,6,3,3,0,3,6,5.4,1.8
455119,Chris Martin,2025-06-12,Minnesota Twins,Texas Rangers,0,0,1,0,0,1.0,1,0,0,0,0,1,0.0,1.0
571948,Hoby Milner,2025-06-12,Minnesota Twins,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,0,1,0.0,0.0
668390,Cole Winn,2025-06-12,Minnesota Twins,Texas Rangers,0,0,1,0,0,1.0,1,0,0,0,0,1,0.0,1.0
542888,Shawn Armstrong,2025-06-13,Texas Rangers,Chicago White Sox,0,0,1,1,0,3.0,0,0,0,0,0,5,0.0,0.0
676395,Robert Garcia,2025-06-13,Texas Rangers,Chicago White Sox,0,0,1,0,1,1.0,1,0,0,0,2,1,0.0,3.0
592426,Luke Jackson,2025-06-13,Texas Rangers,Chicago White Sox,0,0,1,0,0,1.0,1,0,0,0,0,1,0.0,1.0
455119,Chris Martin,2025-06-13,Texas Rangers,Chicago White Sox,0,0,1,0,0,0.2,0,0,0,0,0,1,0.0,0.0
571948,Hoby Milner,2025-06-13,Texas Rangers,Chicago White Sox,0,0,1,0,0,0.1,3,1,1,0,0,0,27.0,9.0
657097,Jacob Webb,2025-06-13,Texas Rangers,Chicago White Sox,1,0,1,0,0,2.0,1,0,0,0,0,1,0.0,0.5
668390,Cole Winn,2025-06-13,Texas Rangers,Chicago White Sox,0,0,1,0,0,1.0,0,0,0,0,0,0,0.0,0.0
676961,Caleb Boushley,2025-06-14,Texas Rangers,Chicago White Sox,0,0,1,0,0,1.0,1,1,1,0,0,3,9.0,1.0
676395,Robert Garcia,2025-06-14,Texas Rangers,Chicago White Sox,0,0,1,0,0,0.1,1,0,0,0,0,1,0.0,3.0
592426,Luke Jackson,2025-06-14,Texas Rangers,Chicago White Sox,0,0,1,0,0,0.2,1,1,1,0,0,1,13.5,1.5
656641,Jacob Latz,2025-06-14,Texas Rangers,Chicago White Sox,1,0,1,0,0,2.0,0,0,0,0,2,3,0.0,1.0
571948,Hoby Milner,2025-06-14,Texas Rangers,Chicago White Sox,0,0,1,0,0,1.0,1,0,0,0,0,1,0.0,1.0
594798,Jacob deGrom,2025-06-14,Texas Rangers,Chicago White Sox,0,0,1,1,0,6.0,5,2,2,0,0,6,3.0,0.83
592426,Luke Jackson,2025-06-15,Texas Rangers,Chicago White Sox,0,0,1,0,1,1.0,0,0,0,0,0,1,0.0,0.0
677958,Kumar Rocker,2025-06-15,Texas Rangers,Chicago White Sox,1,0,1,1,0,5.0,4,0,0,0,1,6,0.0,1.0
657097,Jacob Webb,2025-06-15,Texas Rangers,Chicago White Sox,0,0,1,0,0,1.1,2,1,1,1,1,3,6.75,2.25
668390,Cole Winn,2025-06-15,Texas Rangers,Chicago White Sox,0,0,1,0,0,1.2,2,0,0,0,0,2,0.0,1.2
676961,Caleb Boushley,2025-06-17,Texas Rangers,Kansas City Royals,0,0,1,0,0,3.1,0,0,0,0,0,3,0.0,0.0
683004,Jack Leiter,2025-06-17,Texas Rangers,Kansas City Royals,0,1,1,1,0,5.2,8,6,6,3,2,4,9.53,1.76
542888,Shawn Armstrong,2025-06-18,Texas Rangers,Kansas City Royals,0,0,1,0,0,1.0,0,0,0,0,0,1,0.0,0.0
571578,Patrick Corbin,2025-06-18,Texas Rangers,Kansas City Royals,0,1,1,1,0,5.0,6,4,4,1,2,4,7.2,1.6
592426,Luke Jackson,2025-06-18,Texas Rangers,Kansas City Royals,0,0,1,0,0,1.0,0,0,0,0,0,0,0.0,0.0
571948,Hoby Milner,2025-06-18,Texas Rangers,Kansas City Royals,0,0,1,0,0,1.0,1,2,2,0,2,1,18.0,3.0
657097,Jacob Webb,2025-06-18,Texas Rangers,Kansas City Royals,0,0,1,0,0,1.0,0,0,0,0,0,0,0.0,0.0
542888,Shawn Armstrong,2025-06-19,Texas Rangers,Kansas City Royals,0,1,1,1,0,1.0,1,2,2,1,1,1,18.0,2.0
676395,Robert Garcia,2025-06-19,Texas Rangers,Kansas City Royals,0,0,1,0,0,1.0,1,1,1,1,0,1,9.0,1.0
656641,Jacob Latz,2025-06-19,Texas Rangers,Kansas City Royals,0,0,1,0,0,5.2,3,1,1,1,1,0,1.59,0.71
668390,Cole Winn,2025-06-19,Texas Rangers,Kansas City Royals,0,0,1,0,0,1.1,1,0,0,0,2,0,0.0,2.25
676395,Robert Garcia,2025-06-20,Pittsburgh Pirates,Texas Rangers,0,0,1,0,0,1.0,1,0,0,0,0,0,0.0,1.0
455119,Chris Martin,2025-06-20,Pittsburgh Pirates,Texas Rangers,0,0,1,0,0,1.0,2,0,0,0,0,0,0.0,2.0
571948,Hoby Milner,2025-06-20,Pittsburgh Pirates,Texas Rangers,0,0,1,0,0,1.0,1,0,0,0,0,2,0.0,1.0
594798,Jacob deGrom,2025-06-20,Pittsburgh Pirates,Texas Rangers,1,0,1,1,0,6.0,5,2,2,0,1,7,3.0,1.0
542888,Shawn Armstrong,2025-06-21,Pittsburgh Pirates,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,0,0,0.0,0.0
455119,Chris Martin,2025-06-21,Pittsburgh Pirates,Texas Rangers,0,0,1,0,1,1.0,0,0,0,0,0,2,0.0,0.0
571948,Hoby Milner,2025-06-21,Pittsburgh Pirates,Texas Rangers,0,0,1,0,0,1.2,0,0,0,0,0,2,0.0,0.0
677958,Kumar Rocker,2025-06-21,Pittsburgh Pirates,Texas Rangers,1,0,1,1,0,5.1,5,2,2,0,3,4,3.38,1.5
676961,Caleb Boushley,2025-06-22,Pittsburgh Pirates,Texas Rangers,0,0,1,0,0,4.0,10,5,5,0,1,1,11.25,2.75
683004,Jack Leiter,2025-06-22,Pittsburgh Pirates,Texas Rangers,0,1,1,1,0,4.0,5,3,3,0,2,2,6.75,1.75
571578,Patrick Corbin,2025-06-23,Baltimore Orioles,Texas Rangers,0,1,1,1,0,5.0,9,5,5,1,0,6,9.0,1.8
641540,Dane Dunning,2025-06-23,Baltimore Orioles,Texas Rangers,0,0,1,0,0,2.0,2,1,1,0,2,2,4.5,2.0
657097,Jacob Webb,2025-06-23,Baltimore Orioles,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,0,1,0.0,0.0
676395,Robert Garcia,2025-06-24,Baltimore Orioles,Texas Rangers,0,0,1,0,1,1.0,0,0,0,0,0,1,0.0,0.0
592426,Luke Jackson,2025-06-24,Baltimore Orioles,Texas Rangers,1,0,1,0,0,1.1,0,0,0,0,0,1,0.0,0.0
656641,Jacob Latz,2025-06-24,Baltimore Orioles,Texas Rangers,0,0,1,1,0,6.0,1,2,2,0,3,4,3.0,0.67
455119,Chris Martin,2025-06-24,Baltimore Orioles,Texas Rangers,0,0,1,0,0,0.0,3,3,3,3,0,0,,
571948,Hoby Milner,2025-06-24,Baltimore Orioles,Texas Rangers,0,0,1,0,0,1.2,0,0,0,0,1,2,0.0,0.6
657097,Jacob Webb,2025-06-25,Baltimore Orioles,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,0,1,0.0,0.0
668390,Cole Winn,2025-06-25,Baltimore Orioles,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,0,1,0.0,0.0
594798,Jacob deGrom,2025-06-25,Baltimore Orioles,Texas Rangers,1,0,1,1,0,7.0,1,0,0,0,2,7,0.0,0.43
542888,Shawn Armstrong,2025-06-27,Texas Rangers,Seattle Mariners,0,1,1,0,0,1.0,1,1,0,0,0,0,0.0,1.0
543135,Nathan Eovaldi,2025-06-27,Texas Rangers,Seattle Mariners,0,0,1,1,0,3.0,5,3,3,0,2,2,9.0,2.33
676395,Robert Garcia,2025-06-27,Texas Rangers,Seattle Mariners,0,0,1,0,0,1.0,0,0,0,0,0,1,0.0,0.0
592426,Luke Jackson,2025-06-27,Texas Rangers,Seattle Mariners,0,0,1,0,0,2.0,1,1,0,0,1,1,0.0,1.0
455119,Chris Martin,2025-06-27,Texas Rangers,Seattle Mariners,0,0,1,0,0,1.0,1,0,0,0,0,0,0.0,1.0
571948,Hoby Milner,2025-06-27,Texas Rangers,Seattle Mariners,0,0,1,0,0,1.0,1,0,0,0,0,1,0.0,1.0
657097,Jacob Webb,2025-06-27,Texas Rangers,Seattle Mariners,0,0,1,0,0,2.0,5,1,1,0,1,0,4.5,3.0
668390,Cole Winn,2025-06-27,Texas Rangers,Seattle Mariners,0,0,1,0,0,1.0,2,1,1,0,1,1,9.0,3.0
542888,Shawn Armstrong,2025-06-28,Texas Rangers,Seattle Mariners,1,0,1,0,0,1.0,0,0,0,0,0,2,0.0,0.0
676395,Robert Garcia,2025-06-28,Texas Rangers,Seattle Mariners,0,0,1,0,0,1.0,1,0,0,0,0,0,0.0,1.0
455119,Chris Martin,2025-06-28,Texas Rangers,Seattle Mariners,0,0,1,0,0,0.2,1,0,0,0,0,1,0.0,1.5
571948,Hoby Milner,2025-06-28,Texas Rangers,Seattle Mariners,0,0,1,0,0,1.1,0,0,0,0,0,0,0.0,0.0
677958,Kumar Rocker,2025-06-28,Texas Rangers,Seattle Mariners,0,0,1,1,0,6.0,4,2,2,1,1,6,3.0,0.83
592426,Luke Jackson,2025-06-29,Texas Rangers,Seattle Mariners,0,0,1,0,0,1.2,3,2,1,0,3,1,5.4,3.6
656641,Jacob Latz,2025-06-29,Texas Rangers,Seattle Mariners,0,0,1,0,0,2.1,1,0,0,0,1,4,0.0,0.86
683004,Jack Leiter,2025-06-29,Texas Rangers,Seattle Mariners,0,0,1,1,0,6.0,7,1,1,0,0,7,1.5,1.17
668390,Cole Winn,2025-06-29,Texas Rangers,Seattle Mariners,0,1,1,0,0,2.0,2,3,2,1,1,0,9.0,1.5
542888,Shawn Armstrong,2025-06-30,Texas Rangers,Baltimore Orioles,0,0,1,0,0,1.0,1,1,1,1,0,1,9.0,1.0
571578,Patrick Corbin,2025-06-30,Texas Rangers,Baltimore Orioles,0,0,1,1,0,6.0,8,3,3,0,1,6,4.5,1.5
676395,Robert Garcia,2025-06-30,Texas Rangers,Baltimore Orioles,0,0,1,0,0,1.0,1,2,1,1,0,2,9.0,1.0
455119,Chris Martin,2025-06-30,Texas Rangers,Baltimore Orioles,0,0,1,0,0,1.0,1,0,0,0,0,0,0.0,1.0
571948,Hoby Milner,2025-06-30,Texas Rangers,Baltimore Orioles,0,1,1,0,0,1.0,3,4,3,0,2,0,27.0,5.0
657097,Jacob Webb,2025-06-30,Texas Rangers,Baltimore Orioles,0,0,1,0,0,1.0,1,0,0,0,0,3,0.0,1.0
656641,Jacob Latz,2025-07-01,Texas Rangers,Baltimore Orioles,0,0,1,0,1,3.0,2,0,0,0,0,3,0.0,0.67
594798,Jacob deGrom,2025-07-01,Texas Rangers,Baltimore Orioles,1,0,1,1,0,6.0,5,2,2,1,1,6,3.0,1.0
641540,Dane Dunning,2025-07-02,Texas Rangers,Baltimore Orioles,0,0,1,0,1,3.0,2,0,0,0,1,1,0.0,1.0
543135,Nathan Eovaldi,2025-07-02,Texas Rangers,Baltimore Orioles,1,0,1,1,0,5.0,2,0,0,0,1,5,0.0,0.6
657097,Jacob Webb,2025-07-02,Texas Rangers,Baltimore Orioles,0,0,1,0,0,1.0,1,0,0,0,0,1,0.0,1.0
542888,Shawn Armstrong,2025-07-04,San Diego Padres,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,0,1,0.0,0.0
676395,Robert Garcia,2025-07-04,San Diego Padres,Texas Rangers,0,1,1,0,0,0.2,2,1,0,0,1,2,0.0,4.5
455119,Chris Martin,2025-07-04,San Diego Padres,Texas Rangers,0,0,1,0,0,1.0,1,0,0,0,1,1,0.0,2.0
571948,Hoby Milner,2025-07-04,San Diego Padres,Texas Rangers,0,0,1,0,0,0.2,2,0,0,0,0,2,0.0,3.0
677958,Kumar Rocker,2025-07-04,San Diego Padres,Texas Rangers,0,0,1,1,0,5.1,4,2,2,1,2,4,3.38,1.12
657097,Jacob Webb,2025-07-04,San Diego Padres,Texas Rangers,0,0,1,0,0,1.0,1,0,0,0,1,0,0.0,2.0
542888,Shawn Armstrong,2025-07-05,San Diego Padres,Texas Rangers,0,0,1,0,1,0.1,0,0,0,0,0,0,0.0,0.0
571578,Patrick Corbin,2025-07-05,San Diego Padres,Texas Rangers,1,0,1,1,0,6.0,6,2,2,1,1,3,3.0,1.17
676395,Robert Garcia,2025-07-05,San Diego Padres,Texas Rangers,0,0,1,0,0,0.2,2,0,0,0,1,2,0.0,4.5
592426,Luke Jackson,2025-07-05,San Diego Padres,Texas Rangers,0,0,1,0,0,0.0,1,2,2,0,2,0,,
455119,Chris Martin,2025-07-05,San Diego Padres,Texas Rangers,0,0,1,0,0,0.2,0,0,0,0,0,1,0.0,0.0
571948,Hoby Milner,2025-07-05,San Diego Padres,Texas Rangers,0,0,1,0,0,1.1,1,0,0,0,0,1,0.0,0.75
592426,Luke Jackson,2025-07-06,San Diego Padres,Texas Rangers,0,0,1,0,0,1.1,0,0,0,0,0,1,0.0,0.0
656641,Jacob Latz,2025-07-06,San Diego Padres,Texas Rangers,0,0,1,0,0,3.0,5,2,2,0,3,1,6.0,2.67
683004,Jack Leiter,2025-07-06,San Diego Padres,Texas Rangers,0,1,1,1,0,3.2,5,2,2,0,2,5,4.91,1.91
542888,Shawn Armstrong,2025-07-07,Los Angeles Angels,Texas Rangers,0,0,1,0,0,1.0,3,2,2,0,0,0,18.0,3.0
455119,Chris Martin,2025-07-07,Los Angeles Angels,Texas Rangers,0,1,1,0,0,1.1,2,1,1,0,1,1,6.75,2.25
571948,Hoby Milner,2025-07-07,Los Angeles Angels,Texas Rangers,0,0,1,0,0,0.0,0,0,0,0,1,0,,
657097,Jacob Webb,2025-07-07,Los Angeles Angels,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,0,2,0.0,0.0
594798,Jacob deGrom,2025-07-07,Los Angeles Angels,Texas Rangers,0,0,1,1,0,5.0,5,3,3,1,2,5,5.4,1.4
641540,Dane Dunning,2025-07-08,Los Angeles Angels,Texas Rangers,0,0,1,0,0,2.0,0,0,0,0,0,3,0.0,0.0
543135,Nathan Eovaldi,2025-07-08,Los Angeles Angels,Texas Rangers,1,0,1,1,0,6.0,5,1,0,0,0,6,0.0,0.83
542888,Shawn Armstrong,2025-07-09,Los Angeles Angels,Texas Rangers,0,0,1,0,0,1.2,0,0,0,0,0,0,0.0,0.0
592426,Luke Jackson,2025-07-09,Los Angeles Angels,Texas Rangers,0,1,1,0,0,1.0,4,3,3,1,0,0,27.0,4.0
455119,Chris Martin,2025-07-09,Los Angeles Angels,Texas Rangers,0,0,1,0,0,0.2,1,0,0,0,0,0,0.0,1.5
677958,Kumar Rocker,2025-07-09,Los Angeles Angels,Texas Rangers,0,0,1,1,0,4.1,6,6,6,3,1,2,12.46,1.62
657097,Jacob Webb,2025-07-09,Los Angeles Angels,Texas Rangers,0,0,1,0,0,0.1,1,2,0,0,0,0,0.0,3.0
571578,Patrick Corbin,2025-07-10,Los Angeles Angels,Texas Rangers,1,0,1,1,0,5.0,7,2,2,1,2,6,3.6,1.8
641540,Dane Dunning,2025-07-10,Los Angeles Angels,Texas Rangers,0,0,1,0,0,0.2,1,1,1,1,0,1,13.5,1.5
656641,Jacob Latz,2025-07-10,Los Angeles Angels,Texas Rangers,0,0,1,0,0,3.1,2,1,1,0,1,6,2.7,0.9
542888,Shawn Armstrong,2025-07-11,Houston Astros,Texas Rangers,0,0,1,0,0,0.2,0,0,0,0,0,1,0.0,0.0
676395,Robert Garcia,2025-07-11,Houston Astros,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,0,1,0.0,0.0
683004,Jack Leiter,2025-07-11,Houston Astros,Texas Rangers,1,0,1,1,0,5.1,5,3,3,1,4,6,5.06,1.69
455119,Chris Martin,2025-07-11,Houston Astros,Texas Rangers,0,0,1,0,0,1.0,1,0,0,0,0,2,0.0,1.0
571948,Hoby Milner,2025-07-11,Houston Astros,Texas Rangers,0,0,1,0,0,1.0,2,0,0,0,0,0,0.0,2.0
676395,Robert Garcia,2025-07-12,Houston Astros,Texas Rangers,0,1,1,0,0,1.0,0,2,1,0,2,1,9.0,2.0
592426,Luke Jackson,2025-07-12,Houston Astros,Texas Rangers,0,0,1,0,0,1.0,0,0,0,0,1,1,0.0,1.0
455119,Chris Martin,2025-07-12,Houston Astros,Texas Rangers,0,0,1,0,0,1.0,1,0,0,0,0,0,0.0,1.0
571948,Hoby Milner,2025-07-12,Houston Astros,Texas Rangers,0,0,1,0,0,0.1,1,0,0,0,0,0,0.0,3.0
657097,Jacob Webb,2025-07-12,Houston Astros,Texas Rangers,0,0,1,0,0,1.0,1,1,1,1,0,1,9.0,1.0
594798,Jacob deGrom,2025-07-12,Houston Astros,Texas Rangers,0,0,1,1,0,6.0,4,2,2,2,1,8,3.0,0.83
542888,Shawn Armstrong,2025-07-13,Houston Astros,Texas Rangers,0,0,1,0,0,1.1,1,0,0,0,0,1,0.0,0.75
543135,Nathan Eovaldi,2025-07-13,Houston Astros,Texas Rangers,1,0,1,1,0,7.2,5,1,1,1,1,8,1.17,0.78
542888,Shawn Armstrong,2025-07-18,Texas Rangers,Detroit Tigers,0,0,1,0,0,1.1,0,0,0,0,1,0,0.0,0.75
571578,Patrick Corbin,2025-07-18,Texas Rangers,Detroit Tigers,0,0,1,1,0,5.2,3,0,0,0,2,6,0.0,0.88
676395,Robert Garcia,2025-07-18,Texas Rangers,Detroit Tigers,0,0,1,0,1,1.0,1,0,0,0,0,2,0.0,1.0
455119,Chris Martin,2025-07-18,Texas Rangers,Detroit Tigers,1,0,1,0,0,1.0,0,0,0,0,1,1,0.0,1.0
571948,Hoby Milner,2025-07-19,Texas Rangers,Detroit Tigers,0,0,1,0,0,0.2,1,0,0,0,1,1,0.0,3.0
