player_id,name,pos,Date,Home Tm,Away Tm,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,game_AVG,game_OBP,game_SLG,game_OPS
592626,Joc Pederson,1B,2025-05-13,Texas Rangers,Colorado Rockies,2,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.5,0.0,0.5
543760,Marcus Semien,2B,2025-05-13,Texas Rangers,Colorado Rockies,4,3,0,1,0,0,0,0,1,1,0,0,0,0.333,0.5,0.333,0.833
669701,Josh Smith,SS,2025-05-13,Texas Rangers,Colorado Rockies,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
669394,Jake Burger,1B,2025-05-14,Texas Rangers,Colorado Rockies,4,3,0,1,1,0,0,2,1,0,0,0,0,0.333,0.5,0.667,1.167
694497,Evan Carter,CF,2025-05-14,Texas Rangers,Colorado Rockies,4,2,1,0,0,0,0,1,2,0,0,0,0,0.0,0.5,0.0,0.5
666969,Adolis García,RF,2025-05-14,Texas Rangers,Colorado Rockies,5,4,2,2,0,0,1,2,1,0,0,0,0,0.5,0.6,1.25,1.85
543309,Kyle Higashioka,C,2025-05-14,Texas Rangers,Colorado Rockies,4,4,0,1,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5
673962,Josh Jung,3B,2025-05-14,Texas Rangers,Colorado Rockies,4,3,1,2,0,0,0,1,1,0,0,0,0,0.667,0.75,0.667,1.417
694671,Wyatt Langford,LF,2025-05-14,Texas Rangers,Colorado Rockies,5,4,1,1,0,0,1,2,1,1,0,0,0,0.25,0.4,1.0,1.4
592626,Joc Pederson,1B,2025-05-14,Texas Rangers,Colorado Rockies,5,4,2,1,0,0,0,0,1,1,0,0,0,0.25,0.4,0.25,0.65
543760,Marcus Semien,2B,2025-05-14,Texas Rangers,Colorado Rockies,5,5,0,1,0,0,0,0,0,2,0,0,0,0.2,0.2,0.2,0.4
669701,Josh Smith,SS,2025-05-14,Texas Rangers,Colorado Rockies,5,5,1,2,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8
669394,Jake Burger,1B,2025-05-15,Texas Rangers,Houston Astros,3,3,1,2,0,0,1,1,0,0,0,0,0,0.667,0.667,1.667,2.334
694497,Evan Carter,CF,2025-05-15,Texas Rangers,Houston Astros,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-05-15,Texas Rangers,Houston Astros,3,3,0,1,1,0,0,0,0,1,0,0,0,0.333,0.333,0.667,1.0
641680,Jonah Heim,C,2025-05-15,Texas Rangers,Houston Astros,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
673962,Josh Jung,3B,2025-05-15,Texas Rangers,Houston Astros,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
694671,Wyatt Langford,LF,2025-05-15,Texas Rangers,Houston Astros,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
592626,Joc Pederson,1B,2025-05-15,Texas Rangers,Houston Astros,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
543760,Marcus Semien,2B,2025-05-15,Texas Rangers,Houston Astros,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
669701,Josh Smith,SS,2025-05-15,Texas Rangers,Houston Astros,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
669394,Jake Burger,1B,2025-05-16,Texas Rangers,Houston Astros,4,4,0,1,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5
694497,Evan Carter,CF,2025-05-16,Texas Rangers,Houston Astros,3,3,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-05-16,Texas Rangers,Houston Astros,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
664059,Sam Haggerty,CF,2025-05-16,Texas Rangers,Houston Astros,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
641680,Jonah Heim,C,2025-05-16,Texas Rangers,Houston Astros,3,3,0,1,0,0,0,2,0,0,0,0,0,0.333,0.333,0.333,0.666
673962,Josh Jung,3B,2025-05-16,Texas Rangers,Houston Astros,4,4,2,2,0,0,1,1,0,1,0,0,0,0.5,0.5,1.25,1.75
694671,Wyatt Langford,LF,2025-05-16,Texas Rangers,Houston Astros,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
592626,Joc Pederson,1B,2025-05-16,Texas Rangers,Houston Astros,4,3,0,0,0,0,0,0,1,2,0,0,0,0.0,0.25,0.0,0.25
543760,Marcus Semien,2B,2025-05-16,Texas Rangers,Houston Astros,4,3,0,0,0,0,0,0,0,1,1,0,1,0.0,0.25,0.0,0.25
669701,Josh Smith,SS,2025-05-16,Texas Rangers,Houston Astros,4,4,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5
669394,Jake Burger,1B,2025-05-17,Texas Rangers,Houston Astros,4,4,0,1,1,0,0,0,0,1,0,0,0,0.25,0.25,0.5,0.75
666969,Adolis García,RF,2025-05-17,Texas Rangers,Houston Astros,4,3,0,0,0,0,0,0,1,1,0,0,0,0.0,0.25,0.0,0.25
664059,Sam Haggerty,CF,2025-05-17,Texas Rangers,Houston Astros,4,3,1,1,1,0,0,0,1,0,1,0,0,0.333,0.5,0.667,1.167
543309,Kyle Higashioka,C,2025-05-17,Texas Rangers,Houston Astros,4,3,1,0,0,0,0,0,1,1,0,0,0,0.0,0.25,0.0,0.25
673962,Josh Jung,3B,2025-05-17,Texas Rangers,Houston Astros,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
694671,Wyatt Langford,LF,2025-05-17,Texas Rangers,Houston Astros,4,4,1,2,0,0,1,2,0,1,1,0,0,0.5,0.5,1.25,1.75
592626,Joc Pederson,1B,2025-05-17,Texas Rangers,Houston Astros,4,2,1,1,0,0,1,2,2,0,0,0,0,0.5,0.75,2.0,2.75
543760,Marcus Semien,2B,2025-05-17,Texas Rangers,Houston Astros,4,3,1,1,0,0,0,0,1,1,0,0,0,0.333,0.5,0.333,0.833
669701,Josh Smith,SS,2025-05-17,Texas Rangers,Houston Astros,5,4,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0
669394,Jake Burger,1B,2025-05-18,Texas Rangers,Houston Astros,4,4,0,1,0,0,0,1,0,0,0,0,0,0.25,0.25,0.25,0.5
677649,Ezequiel Duran,SS,2025-05-18,Texas Rangers,Houston Astros,4,4,0,1,0,0,0,0,0,2,0,0,0,0.25,0.25,0.25,0.5
666969,Adolis García,RF,2025-05-18,Texas Rangers,Houston Astros,4,4,0,1,0,0,0,0,0,3,0,0,0,0.25,0.25,0.25,0.5
664059,Sam Haggerty,CF,2025-05-18,Texas Rangers,Houston Astros,4,4,1,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5
641680,Jonah Heim,C,2025-05-18,Texas Rangers,Houston Astros,4,3,0,1,0,0,0,1,0,0,1,0,0,0.333,0.333,0.333,0.666
673962,Josh Jung,3B,2025-05-18,Texas Rangers,Houston Astros,4,4,1,1,0,0,0,1,0,1,1,0,0,0.25,0.25,0.25,0.5
694671,Wyatt Langford,LF,2025-05-18,Texas Rangers,Houston Astros,4,4,1,1,0,0,0,0,0,2,1,0,0,0.25,0.25,0.25,0.5
607680,Kevin Pillar,CF,2025-05-18,Texas Rangers,Houston Astros,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
543760,Marcus Semien,2B,2025-05-18,Texas Rangers,Houston Astros,4,2,0,0,0,0,0,0,2,1,0,0,0,0.0,0.5,0.0,0.5
669394,Jake Burger,1B,2025-05-20,New York Yankees,Texas Rangers,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-05-20,New York Yankees,Texas Rangers,4,4,0,1,0,0,0,0,0,3,0,0,0,0.25,0.25,0.25,0.5
664059,Sam Haggerty,CF,2025-05-20,New York Yankees,Texas Rangers,4,4,0,1,0,1,0,0,0,2,0,0,0,0.25,0.25,0.75,1.0
641680,Jonah Heim,C,2025-05-20,New York Yankees,Texas Rangers,4,4,1,2,1,0,1,2,0,0,0,0,0,0.5,0.5,1.5,2.0
673962,Josh Jung,3B,2025-05-20,New York Yankees,Texas Rangers,4,4,0,2,0,0,0,0,0,2,0,0,0,0.5,0.5,0.5,1.0
694671,Wyatt Langford,LF,2025-05-20,New York Yankees,Texas Rangers,4,3,0,1,1,0,0,0,1,1,0,0,0,0.333,0.5,0.667,1.167
592626,Joc Pederson,1B,2025-05-20,New York Yankees,Texas Rangers,4,3,1,0,0,0,0,0,1,2,0,0,0,0.0,0.25,0.0,0.25
543760,Marcus Semien,2B,2025-05-20,New York Yankees,Texas Rangers,4,4,0,1,0,0,0,0,0,2,0,0,0,0.25,0.25,0.25,0.5
669701,Josh Smith,SS,2025-05-20,New York Yankees,Texas Rangers,5,5,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0
571466,Tucker Barnhart,C,2025-05-21,New York Yankees,Texas Rangers,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
669394,Jake Burger,1B,2025-05-21,New York Yankees,Texas Rangers,4,4,2,3,0,0,2,2,0,0,1,0,0,0.75,0.75,2.25,3.0
666969,Adolis García,RF,2025-05-21,New York Yankees,Texas Rangers,4,3,0,0,0,0,0,0,1,2,0,0,0,0.0,0.25,0.0,0.25
664059,Sam Haggerty,CF,2025-05-21,New York Yankees,Texas Rangers,5,5,1,2,0,0,1,1,0,1,0,1,0,0.4,0.4,1.0,1.4
641680,Jonah Heim,C,2025-05-21,New York Yankees,Texas Rangers,1,1,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0
543309,Kyle Higashioka,C,2025-05-21,New York Yankees,Texas Rangers,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
673962,Josh Jung,3B,2025-05-21,New York Yankees,Texas Rangers,5,5,0,1,0,0,0,0,0,2,0,0,0,0.2,0.2,0.2,0.4
694671,Wyatt Langford,LF,2025-05-21,New York Yankees,Texas Rangers,5,5,0,1,0,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.4
592626,Joc Pederson,1B,2025-05-21,New York Yankees,Texas Rangers,1,0,0,0,0,0,0,0,1,0,0,0,0,,1.0,,1.0
543760,Marcus Semien,2B,2025-05-21,New York Yankees,Texas Rangers,4,3,0,1,0,0,0,0,0,1,0,0,1,0.333,0.5,0.333,0.833
669701,Josh Smith,SS,2025-05-21,New York Yankees,Texas Rangers,4,4,0,1,0,0,0,0,0,2,1,0,0,0.25,0.25,0.25,0.5
571466,Tucker Barnhart,C,2025-05-22,New York Yankees,Texas Rangers,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
669394,Jake Burger,1B,2025-05-22,New York Yankees,Texas Rangers,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
677649,Ezequiel Duran,SS,2025-05-22,New York Yankees,Texas Rangers,2,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-05-22,New York Yankees,Texas Rangers,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
664059,Sam Haggerty,CF,2025-05-22,New York Yankees,Texas Rangers,4,4,0,1,1,0,0,0,0,1,0,0,0,0.25,0.25,0.5,0.75
641680,Jonah Heim,C,2025-05-22,New York Yankees,Texas Rangers,4,4,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
543309,Kyle Higashioka,C,2025-05-22,New York Yankees,Texas Rangers,2,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
673962,Josh Jung,3B,2025-05-22,New York Yankees,Texas Rangers,4,4,0,1,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5
694671,Wyatt Langford,LF,2025-05-22,New York Yankees,Texas Rangers,4,2,0,0,0,0,0,0,2,1,1,0,0,0.0,0.5,0.0,0.5
592626,Joc Pederson,1B,2025-05-22,New York Yankees,Texas Rangers,1,1,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,2.0
543760,Marcus Semien,2B,2025-05-22,New York Yankees,Texas Rangers,4,4,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5
669701,Josh Smith,SS,2025-05-22,New York Yankees,Texas Rangers,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
669394,Jake Burger,1B,2025-05-23,Chicago White Sox,Texas Rangers,4,4,0,1,1,0,0,1,0,1,0,0,0,0.25,0.25,0.5,0.75
666969,Adolis García,RF,2025-05-23,Chicago White Sox,Texas Rangers,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
664059,Sam Haggerty,CF,2025-05-23,Chicago White Sox,Texas Rangers,4,3,0,0,0,0,0,0,1,0,0,0,0,0.0,0.25,0.0,0.25
641680,Jonah Heim,C,2025-05-23,Chicago White Sox,Texas Rangers,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
543309,Kyle Higashioka,C,2025-05-23,Chicago White Sox,Texas Rangers,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
673962,Josh Jung,3B,2025-05-23,Chicago White Sox,Texas Rangers,4,1,0,1,1,0,0,0,3,0,0,0,0,1.0,1.0,2.0,3.0
694671,Wyatt Langford,LF,2025-05-23,Chicago White Sox,Texas Rangers,4,4,1,1,0,0,0,0,0,2,0,0,0,0.25,0.25,0.25,0.5
592626,Joc Pederson,1B,2025-05-23,Chicago White Sox,Texas Rangers,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
607680,Kevin Pillar,CF,2025-05-23,Chicago White Sox,Texas Rangers,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
543760,Marcus Semien,2B,2025-05-23,Chicago White Sox,Texas Rangers,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
669701,Josh Smith,SS,2025-05-23,Chicago White Sox,Texas Rangers,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
669394,Jake Burger,1B,2025-05-24,Chicago White Sox,Texas Rangers,4,4,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-05-24,Chicago White Sox,Texas Rangers,4,4,1,1,0,0,1,1,0,1,0,0,0,0.25,0.25,1.0,1.25
664059,Sam Haggerty,CF,2025-05-24,Chicago White Sox,Texas Rangers,5,4,1,1,0,0,0,0,1,0,1,0,0,0.25,0.4,0.25,0.65
641680,Jonah Heim,C,2025-05-24,Chicago White Sox,Texas Rangers,4,4,1,1,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5
543309,Kyle Higashioka,C,2025-05-24,Chicago White Sox,Texas Rangers,2,2,0,1,0,0,0,1,0,0,0,0,0,0.5,0.5,0.5,1.0
673962,Josh Jung,3B,2025-05-24,Chicago White Sox,Texas Rangers,5,5,0,1,0,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.4
694671,Wyatt Langford,LF,2025-05-24,Chicago White Sox,Texas Rangers,5,5,1,1,0,0,0,0,0,2,0,0,0,0.2,0.2,0.2,0.4
592626,Joc Pederson,1B,2025-05-24,Chicago White Sox,Texas Rangers,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.5
543760,Marcus Semien,2B,2025-05-24,Chicago White Sox,Texas Rangers,4,2,0,0,0,0,0,1,1,0,1,0,0,0.0,0.333,0.0,0.333
669701,Josh Smith,SS,2025-05-24,Chicago White Sox,Texas Rangers,5,4,0,1,1,0,0,1,1,1,0,0,0,0.25,0.4,0.5,0.9
669394,Jake Burger,1B,2025-05-25,Chicago White Sox,Texas Rangers,4,4,2,2,1,0,1,2,0,0,0,0,0,0.5,0.5,1.5,2.0
677649,Ezequiel Duran,SS,2025-05-25,Chicago White Sox,Texas Rangers,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
666969,Adolis García,RF,2025-05-25,Chicago White Sox,Texas Rangers,4,4,0,1,1,0,0,2,0,2,0,0,0,0.25,0.25,0.5,0.75
664059,Sam Haggerty,CF,2025-05-25,Chicago White Sox,Texas Rangers,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
641680,Jonah Heim,C,2025-05-25,Chicago White Sox,Texas Rangers,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
543309,Kyle Higashioka,C,2025-05-25,Chicago White Sox,Texas Rangers,4,3,1,1,0,0,0,1,1,1,0,0,0,0.333,0.5,0.333,0.833
673962,Josh Jung,3B,2025-05-25,Chicago White Sox,Texas Rangers,4,2,2,1,0,0,0,0,1,0,0,0,1,0.5,0.75,0.5,1.25
694671,Wyatt Langford,LF,2025-05-25,Chicago White Sox,Texas Rangers,4,4,0,1,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5
696030,Alejandro Osuna,LF,2025-05-25,Chicago White Sox,Texas Rangers,4,3,0,0,0,0,0,0,1,1,0,1,0,0.0,0.25,0.0,0.25
543760,Marcus Semien,2B,2025-05-25,Chicago White Sox,Texas Rangers,4,4,0,1,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5
669701,Josh Smith,SS,2025-05-25,Chicago White Sox,Texas Rangers,3,2,0,0,0,0,0,0,1,0,0,0,0,0.0,0.333,0.0,0.333
669394,Jake Burger,1B,2025-05-26,Texas Rangers,Toronto Blue Jays,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-05-26,Texas Rangers,Toronto Blue Jays,3,3,0,1,0,0,0,0,0,2,0,0,0,0.333,0.333,0.333,0.666
664059,Sam Haggerty,CF,2025-05-26,Texas Rangers,Toronto Blue Jays,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
641680,Jonah Heim,C,2025-05-26,Texas Rangers,Toronto Blue Jays,3,3,0,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666
673962,Josh Jung,3B,2025-05-26,Texas Rangers,Toronto Blue Jays,4,4,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
694671,Wyatt Langford,LF,2025-05-26,Texas Rangers,Toronto Blue Jays,4,4,1,1,0,0,1,1,0,1,0,0,0,0.25,0.25,1.0,1.25
696030,Alejandro Osuna,LF,2025-05-26,Texas Rangers,Toronto Blue Jays,3,3,0,2,0,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.334
543760,Marcus Semien,2B,2025-05-26,Texas Rangers,Toronto Blue Jays,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
669701,Josh Smith,SS,2025-05-26,Texas Rangers,Toronto Blue Jays,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
571466,Tucker Barnhart,C,2025-05-27,Texas Rangers,Toronto Blue Jays,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
669394,Jake Burger,1B,2025-05-27,Texas Rangers,Toronto Blue Jays,4,4,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-05-27,Texas Rangers,Toronto Blue Jays,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
664059,Sam Haggerty,CF,2025-05-27,Texas Rangers,Toronto Blue Jays,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,
641680,Jonah Heim,C,2025-05-27,Texas Rangers,Toronto Blue Jays,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
543309,Kyle Higashioka,C,2025-05-27,Texas Rangers,Toronto Blue Jays,3,3,0,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666
673962,Josh Jung,3B,2025-05-27,Texas Rangers,Toronto Blue Jays,4,4,0,1,0,0,0,1,0,1,1,0,0,0.25,0.25,0.25,0.5
694671,Wyatt Langford,LF,2025-05-27,Texas Rangers,Toronto Blue Jays,4,3,1,1,0,0,0,0,1,0,0,0,0,0.333,0.5,0.333,0.833
696030,Alejandro Osuna,LF,2025-05-27,Texas Rangers,Toronto Blue Jays,3,2,0,1,0,0,0,0,1,1,0,0,0,0.5,0.667,0.5,1.167
543760,Marcus Semien,2B,2025-05-27,Texas Rangers,Toronto Blue Jays,3,3,0,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666
669701,Josh Smith,SS,2025-05-27,Texas Rangers,Toronto Blue Jays,4,4,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5
669394,Jake Burger,1B,2025-05-28,Texas Rangers,Toronto Blue Jays,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-05-28,Texas Rangers,Toronto Blue Jays,3,3,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
641680,Jonah Heim,C,2025-05-28,Texas Rangers,Toronto Blue Jays,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
543309,Kyle Higashioka,C,2025-05-28,Texas Rangers,Toronto Blue Jays,2,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
673962,Josh Jung,3B,2025-05-28,Texas Rangers,Toronto Blue Jays,4,4,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
694671,Wyatt Langford,LF,2025-05-28,Texas Rangers,Toronto Blue Jays,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
696030,Alejandro Osuna,LF,2025-05-28,Texas Rangers,Toronto Blue Jays,3,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.333,0.0,0.333
608369,Corey Seager,SS,2025-05-28,Texas Rangers,Toronto Blue Jays,4,4,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
543760,Marcus Semien,2B,2025-05-28,Texas Rangers,Toronto Blue Jays,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
669701,Josh Smith,SS,2025-05-28,Texas Rangers,Toronto Blue Jays,4,2,0,1,0,0,0,0,2,1,1,0,0,0.5,0.75,0.5,1.25
571466,Tucker Barnhart,C,2025-05-30,Texas Rangers,St. Louis Cardinals,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
669394,Jake Burger,1B,2025-05-30,Texas Rangers,St. Louis Cardinals,5,5,1,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4
677649,Ezequiel Duran,SS,2025-05-30,Texas Rangers,St. Louis Cardinals,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
664059,Sam Haggerty,CF,2025-05-30,Texas Rangers,St. Louis Cardinals,5,4,3,3,0,1,0,3,1,0,0,0,0,0.75,0.8,1.25,2.05
641680,Jonah Heim,C,2025-05-30,Texas Rangers,St. Louis Cardinals,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
543309,Kyle Higashioka,C,2025-05-30,Texas Rangers,St. Louis Cardinals,4,3,3,2,0,0,0,0,1,1,0,0,0,0.667,0.75,0.667,1.417
673962,Josh Jung,3B,2025-05-30,Texas Rangers,St. Louis Cardinals,5,5,0,3,0,0,0,3,0,1,0,0,0,0.6,0.6,0.6,1.2
694671,Wyatt Langford,LF,2025-05-30,Texas Rangers,St. Louis Cardinals,5,4,1,1,0,0,1,2,1,2,0,0,0,0.25,0.4,1.0,1.4
696030,Alejandro Osuna,LF,2025-05-30,Texas Rangers,St. Louis Cardinals,1,0,0,0,0,0,0,0,0,0,0,0,1,,1.0,,1.0
608369,Corey Seager,SS,2025-05-30,Texas Rangers,St. Louis Cardinals,4,4,0,1,0,0,0,0,0,2,0,0,0,0.25,0.25,0.25,0.5
543760,Marcus Semien,2B,2025-05-30,Texas Rangers,St. Louis Cardinals,4,4,3,4,0,0,1,3,0,0,1,0,0,1.0,1.0,1.75,2.75
669394,Jake Burger,1B,2025-05-31,Texas Rangers,St. Louis Cardinals,3,3,0,1,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.666
664059,Sam Haggerty,CF,2025-05-31,Texas Rangers,St. Louis Cardinals,3,3,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0
543309,Kyle Higashioka,C,2025-05-31,Texas Rangers,St. Louis Cardinals,3,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
673962,Josh Jung,3B,2025-05-31,Texas Rangers,St. Louis Cardinals,4,4,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0
694671,Wyatt Langford,LF,2025-05-31,Texas Rangers,St. Louis Cardinals,4,4,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
696030,Alejandro Osuna,LF,2025-05-31,Texas Rangers,St. Louis Cardinals,3,2,0,1,0,0,0,0,1,0,0,1,0,0.5,0.667,0.5,1.167
608369,Corey Seager,SS,2025-05-31,Texas Rangers,St. Louis Cardinals,4,4,0,1,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5
543760,Marcus Semien,2B,2025-05-31,Texas Rangers,St. Louis Cardinals,3,2,0,1,0,0,0,0,1,1,0,0,0,0.5,0.667,0.5,1.167
669701,Josh Smith,SS,2025-05-31,Texas Rangers,St. Louis Cardinals,4,4,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
669394,Jake Burger,1B,2025-06-01,Texas Rangers,St. Louis Cardinals,4,4,1,1,1,0,0,1,0,1,0,0,0,0.25,0.25,0.5,0.75
664059,Sam Haggerty,CF,2025-06-01,Texas Rangers,St. Louis Cardinals,4,2,1,1,0,0,0,1,1,0,0,0,0,0.5,0.667,0.5,1.167
641680,Jonah Heim,C,2025-06-01,Texas Rangers,St. Louis Cardinals,4,3,0,1,0,0,0,1,0,1,0,0,0,0.333,0.333,0.333,0.666
673962,Josh Jung,3B,2025-06-01,Texas Rangers,St. Louis Cardinals,4,4,1,1,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5
694671,Wyatt Langford,LF,2025-06-01,Texas Rangers,St. Louis Cardinals,5,3,0,0,0,0,0,1,1,2,1,0,0,0.0,0.25,0.0,0.25
696030,Alejandro Osuna,LF,2025-06-01,Texas Rangers,St. Louis Cardinals,4,3,1,0,0,0,0,0,1,0,0,0,0,0.0,0.25,0.0,0.25
608369,Corey Seager,SS,2025-06-01,Texas Rangers,St. Louis Cardinals,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
543760,Marcus Semien,2B,2025-06-01,Texas Rangers,St. Louis Cardinals,4,2,3,2,1,0,0,0,2,0,1,0,0,1.0,1.0,1.5,2.5
669701,Josh Smith,SS,2025-06-01,Texas Rangers,St. Louis Cardinals,5,5,1,3,2,0,1,4,0,0,1,0,0,0.6,0.6,1.6,2.2
669394,Jake Burger,1B,2025-06-03,Tampa Bay Rays,Texas Rangers,3,3,0,2,0,0,0,1,0,0,0,0,0,0.667,0.667,0.667,1.334
694497,Evan Carter,CF,2025-06-03,Tampa Bay Rays,Texas Rangers,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
666969,Adolis García,RF,2025-06-03,Tampa Bay Rays,Texas Rangers,2,2,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0
