play_id,n_frames,fp_pct,br_pct,hip_peak_dps,trunk_peak_dps,trunk_hip_ratio,timing_diff_ms,hss_at_fp_deg,hss_max_deg,fps,hip_3d_dps,trunk_3d_dps,model
1136915f-c87d-370a-8214-29d11e804c46,82,43.20987654320987,44.44444444444444,242.3675622813194,581.3420458653954,2.3985967445207192,-254.15113520840393,3.926067736063697,39.79663231783152,59.02,244.80005394075573,731.3734303240195,MotionBERT
1d76e49f-4661-3fd2-a56f-24510235840d,108,59.81308411214953,76.6355140186916,414.66580870644236,671.3736483790617,1.6190716337896875,-186.34592580044045,9.21145977868151,41.91794134831548,59.03,320.87081224426066,848.2239827368389,MotionBERT
b0323448-396d-33cf-83ed-ab285242a86f,92,81.31868131868131,85.71428571428571,278.58918535844265,705.8941216131367,2.5338173867191163,16.70843776106934,13.15355748340373,27.213317048045905,59.85,298.83314478177937,798.4148668814893,MotionBERT
bba11ca6-02c4-3a95-836a-14618f935d8c,138,94.16058394160584,95.62043795620438,191.36613985237835,569.4423059202383,2.9756690831487296,16.89189189189189,19.712781585859286,43.77965415447274,59.2,231.17563505518143,729.4945877827307,MotionBERT
1136915f-c87d-370a-8214-29d11e804c46,82,50.617283950617285,51.851851851851855,489.2059567883795,1389.4699265162435,2.84025553498585,0.0,13.595364584897016,60.40331755845898,59.02,497.2245248680264,1469.728325076592,MotionAGFormer
1d76e49f-4661-3fd2-a56f-24510235840d,108,59.81308411214953,82.24299065420561,625.0763989697041,859.0246184905722,1.3742714009143175,0.0,2.199622949121673,42.01871129581868,59.03,652.0333577506399,964.770478907632,MotionAGFormer
b0323448-396d-33cf-83ed-ab285242a86f,92,52.747252747252745,69.23076923076923,718.4464297196351,974.3450095826056,1.3561832438402286,0.0,1.080735105968663,31.90592519781589,59.85,731.691234699283,1059.0107892103254,MotionAGFormer
bba11ca6-02c4-3a95-836a-14618f935d8c,138,75.91240875912409,86.86131386861314,393.1002340443613,918.4512613059804,2.336430207269562,-33.78378378378378,22.25038368672278,53.11102074381989,59.2,406.86817038414506,1071.746218251116,MotionAGFormer
